epoch,train_loss,eval_loss,eval_top1,eval_top5
0,5.12838497124319,4.3685326568523815,6.752891431414003,23.206068897496376
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,4.285305557288523,4.090822377114165,10.55838825874343,29.374455914392414
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,3.9879090185240496,3.6938699419381917,15.08518841129944,39.31103097104178
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,3.6040775832228773,3.248370655080214,21.825643578567192,50.96381047607847
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,3.195207241013294,2.8643935912433154,28.628280069412632,60.32831737820507
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,2.8308710071045584,2.4794941306662728,37.06006716057045,69.94154956325669
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,2.4677684166300016,2.1236187123997325,45.35505534611951,77.95050367344199
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,2.1720398270239043,1.830931417889566,52.26961821143477,83.13642582242842
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,1.8708825421145583,1.5687798883262343,58.71160303919251,86.91705011814452
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,1.6296411679954979,1.3744008671865284,63.424947150621435,89.41673921154086
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,1.4078600308087867,1.1762133312379524,68.84715831838665,91.7671931351822
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,1.2634302717963541,1.0491957781312182,71.993533147388,92.99838328566099
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,1.118467842500041,0.9666978342440306,74.24449695785934,93.83161298345976
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,1.0092359626387049,0.9075198287973355,75.77415744784815,94.15495585126229
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,0.934155386029266,0.8254536321663972,77.54010695661572,95.06280313393856
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,0.8328117839698717,0.8012692883542158,78.1246113714895,95.57268996393483
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,0.8081548111879919,0.7391703092937757,79.40554657855328,96.15719437880861
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,0.7482069787078016,0.7131163662693539,80.40044771025332,96.31886581270986
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,0.690094132064365,0.6738383266229325,81.3082949929296,96.24424822783236
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,0.6534895049188081,0.6600865389099615,81.63163786073211,96.44322845417237
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,0.641410263504569,0.641006194571182,82.10421589828964,96.53028230319612
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,0.6056470436843362,0.6255107491100298,81.95498072853464,96.62977241636612
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,0.5679822479646037,0.6129931452380767,82.5643576717009,96.75413505782863
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,0.5515028488213621,0.5876114162961696,83.42245989779218,97.06504166148488
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,0.5314951704477701,0.5798176799954918,83.9696555202272,96.96555154831489
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,0.5041210391800705,0.5677496762199198,84.06914563339721,97.2640218878249
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,0.48436416802913185,0.5706974290938627,83.50951374681594,97.1894043029474
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,0.4629657886277034,0.5513437359120446,84.28056212388347,97.3386394727024
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,0.449515328632565,0.5573903228376446,84.03183684095846,97.2640218878249
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,0.45628051424589683,0.5533404758862781,84.09401816168972,97.20184056709364
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,0.4393369616485956,0.5399914928787815,84.38005223230941,97.52518343489616
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,0.42748489876197077,0.5298069865085966,84.71583136900223,97.3386394727024
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,0.41491231894281905,0.5289866970836961,84.93968412363475,97.4878746424574
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,0.39789710698399955,0.5291026494586338,84.67852257656348,97.55005596318865
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,0.38357972494495196,0.5287172042112299,84.96455665192724,97.53761969904241
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,0.3828313856671645,0.519992084026396,85.16353687826725,97.55005596318865
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,0.35963611058362827,0.5076674912168885,85.13866434997475,97.72416366123616
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,0.36111624571164763,0.5076815184484206,85.49931601021602,97.77390871782117
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,0.3643945723361387,0.5125090721575364,85.21328193485225,97.74903618952867
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,0.3554660475658854,0.5113363105879244,85.48687974606976,97.67441860465117
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,0.3473869838025861,0.5007036007721171,85.92214898644447,97.63710981221242
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,0.3394107127958161,0.4935705030517426,85.83509514216477,97.82365377440617
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,0.32766500998317727,0.5078720701910521,85.58636985923977,97.76147245367491
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,0.3239044610000267,0.5053604974214183,85.39982589704601,97.63710981221242
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,0.3235588289034648,0.5005992846233367,85.83509514216477,97.5873647556274
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,0.3319736648732283,0.49492582357459036,85.89727645815196,97.74903618952867
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,0.3009927570526525,0.49406700480593596,85.95945777888322,97.69929113294366
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,0.29142174912308616,0.5014630220316192,85.79778634972602,97.61223728391991
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,0.31146439704604034,0.5007394734432323,85.79778634498197,97.69929113294366
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,0.29398331540365386,0.4902396959357706,85.85996766571321,97.62467354806616
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,0.2962927797325249,0.4973833729061169,85.87240392985947,97.77390871782117
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,0.2830893024655543,0.4926437455732243,85.89727645815196,97.77390871782117
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,0.2747380301121652,0.49760376477535057,85.74804128839696,97.61223728391991
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,0.2886886859796648,0.4945798109396375,85.97189404302948,97.69929113294366
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,0.2769681794759561,0.48545231870744465,86.12112921278448,97.81121751025992
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,0.27723984752495695,0.4842428343314731,86.28280064668573,97.63710981221242
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,0.28780856552555806,0.48426684306163337,86.38229075985574,97.78634498196742
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,0.2779384962774403,0.4870900359412892,86.07138415619947,97.81121751025992
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,0.251978328444181,0.4840850583387094,86.22061932595449,97.83609003855241
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,0.262697516199876,0.47736461778405204,86.44447208058699,97.88583509513742
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,0.27057020996851244,0.47623251848679815,86.41959955229449,97.88583509513742
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,0.24851988854370718,0.4785395786990842,86.49421713717199,97.76147245367491
